,author_id,created_at,id,public_metrics,referenced_tweets,text
66,295810339,2022-09-16 15:36:15+00:00,1570798728113696769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570797472532025346 type=replied_to],"@kid_pambele89 @FRuddR @SRiverosT @petrogustavo Eh?  quien dijo que yo le creo al gbno? yo re afirme lo que dijo el gbno por que ustedes estan hablando mierda con supuestos,  yo solo le tengo fé a lo que puedan hacer mis manos, eso no me da el  derecho a calumniar como hacen ustedes, bastardos."
67,2894868099,2022-09-16 15:36:13+00:00,1570798719876079618,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570787705742823425 type=replied_to],@Nancy_Trini @zonacero @petrogustavo @CarolinaCorcho Jajajaja esta malparida
68,966118506,2022-09-16 15:36:03+00:00,1570798678193111041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570622211127644160 type=replied_to],@FisicoImpuro @RCNBga @petrogustavo Debe darle pena a RCN
69,1485402459212234754,2022-09-16 15:36:01+00:00,1570798669095669761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570757560336265219 type=replied_to],@RenataSokolov ☹️ ¿Verdad? … para @petrogustavo esa palabra no existe!
70,1497164486,2022-09-16 15:35:55+00:00,1570798643803979776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1569981657788125186 type=replied_to],@IvanCepedaCast Por qué no encuentro la invitación pública dada directamente por @petrogustavo???
71,558739909,2022-09-16 15:35:47+00:00,1570798610945822721,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Si el @DirectorPolicia del gobierno @petrogustavo es antiderechos, NO SIRVE. 

Pilas, @Ivan_Velasquez_

https://t.co/HNP7TGRQqN"
72,866463439421616129,2022-09-16 15:35:45+00:00,1570798604234952704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo Traen el logo de la caballería Afgana. Seguramente iba a ser enviados primero a ese país pero por lo que ocurrió terminaron en Colombia. 
Gran adquisición para nuestro país!! https://t.co/t8ytwsWM95"
73,1062756656839299072,2022-09-16 15:35:33+00:00,1570798550887567360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570790499526770694 type=replied_to],"@Tatabachi @misaknamuy @petrogustavo @smurfitkappa @alfonsoprada @onucolombia @ONU_es @SumOfUs @OMAL_info Ellos no, uds indios partida de hptas acaparadores"
74,584166271,2022-09-16 15:35:31+00:00,1570798542410911744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570775633256673280 type=replied_to],@MagicThe0 @BluRadioCo @petrogustavo Dios que no sufra... que siga la luz 🕯🕯🕯
75,742162788756393984,2022-09-16 15:35:14+00:00,1570798470847664128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1570758420248272897 type=replied_to],"@petrogustavo El fin de los helicópteros, cómo viven de sabroso. https://t.co/OvFKkNoU3O"
